FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
2020-01-02,0.1925555238273866,8341958972.432188,1043385828.1124829,ripple
2020-01-03,0.18743331904176772,8125379010.023234,1082069170.5192986,ripple
2020-01-04,0.19229914510656726,8347736588.237065,1276806150.4908261,ripple
2020-01-05,0.19281164080052574,8353409154.389953,987421522.1363721,ripple
2020-01-06,0.1938156066611448,8392968450.124307,1151983921.4447215,ripple
2020-01-07,0.21886937694958472,9465463489.326942,2315410062.424789,ripple
2020-01-08,0.21402337779784072,9305934111.59265,2246849401.0656867,ripple
2020-01-09,0.2077455033575198,9024811867.845201,1751818179.3607318,ripple
2020-01-10,0.20355935867224603,8789096375.417276,1375082672.979332,ripple
2020-01-11,0.21267387579066802,9152207373.444256,1715289860.970222,ripple
2020-01-12,0.21105224358784117,9174759874.804424,1616008355.0527637,ripple
2020-01-13,0.21474449708822158,9309701295.480135,1497339722.9534612,ripple
2020-01-14,0.21157499912373928,9203081181.314354,1344392775.5026226,ripple
2020-01-15,0.23286865448480604,10153845095.502394,2696981092.1720905,ripple
2020-01-16,0.23300283331519447,10123709179.009432,2536228717.563669,ripple
2020-01-17,0.22853059053530053,9976223216.14577,2022448461.469136,ripple
2020-01-18,0.23686460613195828,10373376854.06169,2396388745.8834558,ripple
2020-01-19,0.24213615589873505,10570157519.33709,2424579070.6483755,ripple
2020-01-20,0.235603867808873,10284998478.072683,2271192817.467,ripple
2020-01-21,0.23289279406637656,10166649872.106089,1732824923.0854318,ripple
2020-01-22,0.23685345936131622,10331513194.577929,1689519338.779692,ripple
2020-01-23,0.23499544043382634,10259917352.455172,1517848018.8288903,ripple
2020-01-24,0.22724888132389257,9883783791.647701,1588344751.2599707,ripple
2020-01-25,0.2225431426290054,9719772858.770794,1700488421.523553,ripple
2020-01-26,0.22061763237296175,9638438751.03141,1378215639.489156,ripple
2020-01-27,0.22943058906684347,10020588305.88766,1612338569.6517098,ripple
2020-01-28,0.23047236239936733,10066088697.599735,1806433337.1744275,ripple
2020-01-29,0.23759353224638982,10379406076.854149,2085600978.3634768,ripple
2020-01-30,0.2347214961660962,10253939577.564808,1977002934.2965088,ripple
2020-01-31,0.24276686561020783,10605406032.519274,2181535959.948334,ripple
2020-02-01,0.23842652774418766,10415795950.139376,2017282252.7990386,ripple
2020-02-02,0.24058383524812516,10498465190.459534,1716886038.0747964,ripple
2020-02-03,0.24945938103026924,10897772304.292992,2640052158.2307854,ripple
2020-02-04,0.2542159606960318,11100987585.881157,2278216762.8389688,ripple
2020-02-05,0.2656747180889477,11609513518.064352,2704937501.8976245,ripple
2020-02-06,0.2764575489693778,12080704084.369738,3007089781.3190074,ripple
2020-02-07,0.2823097578555551,12336435223.046865,2897162400.397639,ripple
2020-02-08,0.2795854197829911,12219130649.62797,2279182999.2916217,ripple
2020-02-09,0.27737310854342834,12120712412.328041,2203834681.657999,ripple
2020-02-10,0.28228522263887856,12335363077.636406,2235349086.4563556,ripple
2020-02-11,0.2743149002963578,11989933095.065647,2336299972.3317795,ripple
2020-02-12,0.28059588101972865,12264466263.199255,2313861746.3463297,ripple
2020-02-13,0.30062527136408457,13139923811.820684,3939347661.1381044,ripple
2020-02-14,0.32323749080237313,14128273325.1104,6605455718.645415,ripple
2020-02-15,0.33328200848325845,14547897322.234125,4390704528.584524,ripple
2020-02-16,0.3054624254862439,13351349272.969727,3430602807.6012707,ripple
2020-02-17,0.2964534198879656,13014571135.584288,3980732101.4108753,ripple
2020-02-18,0.28908812446999876,12589617075.790451,3853954524.987112,ripple
2020-02-19,0.296577455075223,13006965403.789303,3811855427.8079524,ripple
2020-02-20,0.2791443337343405,12286661487.356989,3177109702.4000826,ripple
2020-02-21,0.27234077933160267,11903878854.716238,3305374380.6193023,ripple
2020-02-22,0.2741735340187518,11994931288.88298,2686108808.308024,ripple
2020-02-23,0.2750165598980362,12031813176.600395,2170573839.236917,ripple
2020-02-24,0.2828391709232468,12368568030.53096,2366852812.7249575,ripple
2020-02-25,0.27168308521714457,11885975614.657633,2475554285.309856,ripple
2020-02-26,0.2549377168645062,11161956330.394718,2567025289.697201,ripple
2020-02-27,0.23266378428241924,10107015239.20526,3277214495.244253,ripple
2020-02-28,0.23617604299477746,10372076911.34373,2700620092.1848893,ripple
2020-02-29,0.23717611347675766,10383454661.41943,2477143911.606179,ripple
2020-03-01,0.23037150494861858,10085552216.249443,2044539704.0515926,ripple
2020-03-02,0.22917706895795528,10025695675.143848,2069107143.4855473,ripple
2020-03-03,0.23935065416728013,10478654993.098969,2463124755.610758,ripple
2020-03-04,0.23457912088562113,10269759591.410824,2454087704.964802,ripple
2020-03-05,0.23463668153171868,10272279568.445084,2236741729.1902986,ripple
2020-03-06,0.23799885638303916,10432581064.571096,2193770065.4365125,ripple
2020-03-07,0.24386760361915502,10685792781.178034,2329507514.6243596,ripple
2020-03-08,0.23709215080017237,10388905930.494232,1974512300.6903646,ripple
2020-03-09,0.20384611735996336,8932130947.405481,2212569691.91303,ripple
2020-03-10,0.20882219538631508,9150172777.740633,2703449654.798481,ripple
2020-03-11,0.21152859473962587,9268761808.195688,2198016132.888562,ripple
2020-03-12,0.20985557507598007,9174518395.667374,2049343228.0515945,ripple
2020-03-13,0.13782959908786777,6028784807.164941,2844634644.5898576,ripple
2020-03-14,0.15793320292960084,6828007204.563598,5002103249.521113,ripple
2020-03-15,0.14740449415734955,6450069989.016672,2154086289.8254404,ripple
2020-03-16,0.1536465110327934,6732484159.771578,2079737198.446287,ripple
2020-03-17,0.14233610354273207,6240388468.092608,2529761544.987209,ripple
2020-03-18,0.14855496359845247,6533184465.968457,2083392083.9541287,ripple
2020-03-19,0.14686144782598295,6436304690.825929,1931411749.8110197,ripple
2020-03-20,0.1630137642312299,7154342167.204617,2490205855.675707,ripple
2020-03-21,0.1578654199821656,6932408770.043524,2852880594.57501,ripple
2020-03-22,0.1572388916037732,6893765822.423717,2026937931.3596132,ripple
2020-03-23,0.1506641854751117,6610426078.543431,1876934021.256626,ripple
2020-03-24,0.15818223865173547,6935124633.666894,2149427563.4819174,ripple
2020-03-25,0.16232648779448133,7127137923.557504,2083687565.2443302,ripple
2020-03-26,0.1616945113158979,7106446510.326314,2007027965.7754834,ripple
2020-03-27,0.17414388125687338,7645994668.6750965,2139429595.5853508,ripple
2020-03-28,0.1741474352175186,7646150709.55319,2647454047.447796,ripple
2020-03-29,0.17685014138047248,7760076485.941018,2638537629.977689,ripple
2020-03-30,0.16447701662718836,7221559455.172825,1869916824.5573218,ripple
2020-03-31,0.17093843850410675,7516283687.083531,1990274338.689318,ripple
2020-04-01,0.17392564111197442,7641538582.275465,1985080187.5900197,ripple
2020-04-02,0.17508389119266285,7634756565.062687,2002659987.2943866,ripple
2020-04-03,0.17815815095276072,7796534797.044705,2346925185.3665543,ripple
2020-04-04,0.17903878936652484,7866188147.539315,2001601449.389316,ripple
2020-04-05,0.18002309457934823,7901465588.758275,1754643970.4112556,ripple
2020-04-06,0.1781015255131237,7825008837.509199,1640070010.3468537,ripple
2020-04-07,0.19471507618414166,8563367775.746166,2390554002.134605,ripple
2020-04-08,0.192698794927934,8473684261.85753,2553384541.0569887,ripple
2020-04-09,0.20004763010892992,8812426645.650202,2045635629.867087,ripple
2020-04-10,0.19806941770953088,8710888248.686846,1815834538.3656497,ripple
2020-04-11,0.18842873691679146,8286901072.887856,2101666681.991302,ripple
2020-04-12,0.1885856605415796,8293802411.695811,1781001895.317215,ripple
2020-04-13,0.18793418546556673,8265151211.275384,2018968368.000913,ripple
2020-04-14,0.18827236788185847,8299611707.552383,2228364721.4187016,ripple
2020-04-15,0.18610888684287522,8202409954.834599,1862120141.679969,ripple
2020-04-16,0.18169801367609822,8011761733.297829,1937688979.9904425,ripple
2020-04-17,0.18856584786352443,8313796758.115251,2619561036.3051047,ripple
2020-04-18,0.18890422687848843,8333268489.325,1866168812.0107803,ripple
2020-04-19,0.19410552542802123,8564164034.737875,1914325546.147416,ripple
2020-04-20,0.18984854465276943,8376547767.92359,1849385510.2163618,ripple
2020-04-21,0.18330269141211422,8086477705.570027,2266839384.9033456,ripple
2020-04-22,0.18313346135006744,8074284895.834148,1826836936.6230843,ripple
2020-04-23,0.18768951931615696,8275159764.626271,1760936753.9293184,ripple
2020-04-24,0.1901184454663675,8382250197.9264555,2284073444.0555773,ripple
2020-04-25,0.19238168847343698,8482035724.246257,1858298807.3877132,ripple
2020-04-26,0.19442200981571112,8571317096.772564,1645169648.3148115,ripple
2020-04-27,0.19693094024713242,8682610510.595545,1670524318.453444,ripple
2020-04-28,0.19789304938794036,8729627019.338083,1707500454.9858208,ripple
2020-04-29,0.2133646263583613,9405727836.780415,2539833760.635142,ripple
2020-04-30,0.22602861693321166,9970767177.657255,3099767025.4387383,ripple
2020-05-01,0.21310049835339237,9449611235.487078,3081128998.8249784,ripple
2020-05-02,0.21763942367204323,9616759488.62069,2290295884.770336,ripple
2020-05-03,0.2229278108306535,9833981773.529413,2161381421.7909484,ripple
2020-05-04,0.2193996373715576,9678343975.978186,2152766758.0567203,ripple
2020-05-05,0.2183355316840978,9590628118.624918,2467883145.441815,ripple
2020-05-06,0.21665867531586175,9557432319.43245,2076215754.529813,ripple
2020-05-07,0.21316859552060752,9538926053.665503,1917689134.9933252,ripple
2020-05-08,0.2193568557668683,9676456757.334675,2597154210.5145693,ripple
2020-05-09,0.21817125944521623,9652873648.681679,2408353529.8585777,ripple
2020-05-10,0.21623674329232112,9545970574.247509,2545120609.5792956,ripple
2020-05-11,0.20087033236420565,8860901078.056873,3090382984.656238,ripple
2020-05-12,0.19388790957730762,8552948875.18262,2435998568.3509817,ripple
2020-05-13,0.197123255346823,8693754579.16676,1955868887.2627707,ripple
2020-05-14,0.20180311736508466,8892830320.503365,1887395769.1549468,ripple
2020-05-15,0.20339121602916818,8971968255.938885,1981280575.955368,ripple
2020-05-16,0.1984767930027895,8755377615.674406,1861283854.619996,ripple
2020-05-17,0.20068503569720783,8852789501.286718,1618674614.034291,ripple
2020-05-18,0.20066391162784475,8860387827.044128,1540402812.7256665,ripple
2020-05-19,0.20463934825919036,9011434283.414942,1746308904.9745858,ripple
2020-05-20,0.20474144959670157,9031729491.792507,1785715895.5300689,ripple
2020-05-21,0.20187100598936145,8905106034.5785,1733979832.258884,ripple
2020-05-22,0.19501216560766965,8602543016.30914,1544535157.9958904,ripple
2020-05-23,0.19960886868775185,8816681088.275835,1454970548.1993108,ripple
2020-05-24,0.19754927942344438,8714462345.390297,1249075196.4790466,ripple
2020-05-25,0.19419036291235778,8586301007.646535,1289364325.3179705,ripple
2020-05-26,0.19685487196537504,8682758874.370806,1572175495.217402,ripple
2020-05-27,0.19413459787001003,8567002549.941864,1392748661.8291106,ripple
2020-05-28,0.19720175798010187,8699660782.665977,1358329184.3187313,ripple
2020-05-29,0.20079689798971392,8857724066.1647,1499537828.1718988,ripple
2020-05-30,0.19790502860899387,8731198879.71849,1388432175.7669818,ripple
2020-05-31,0.20577482926769294,9100788486.566254,1464684241.188124,ripple
2020-06-01,0.2032687101969978,8966762754.982592,1594357118.5912654,ripple
2020-06-02,0.21087234962022489,9302180983.968418,1561471396.2505286,ripple
2020-06-03,0.2032858789259503,8967520116.600977,1737361211.0604463,ripple
2020-06-04,0.20362470318243275,8982880357.683361,1256977102.3094773,ripple
2020-06-05,0.20484984489666377,9036511117.737663,1313145139.9027412,ripple
2020-06-06,0.20313854754795302,8983729851.068195,1297990440.471073,ripple
2020-06-07,0.20320959689430387,8959322858.43545,1058657481.0092325,ripple
2020-06-08,0.20293189504238213,8950315641.572674,1197102621.5350354,ripple
2020-06-09,0.2040536556633028,9001388939.03785,1251561325.8446476,ripple
2020-06-10,0.20126914749084193,8878556339.039703,1328042189.9544604,ripple
2020-06-11,0.2028000526521789,8946088933.548634,1303802102.0559528,ripple
2020-06-12,0.19011049188788876,8386316203.510396,1464763764.6771228,ripple
2020-06-13,0.19341171844237245,8531942725.594468,1332835186.6451855,ripple
2020-06-14,0.19278129355715468,8528927628.977804,1187813850.7313433,ripple
2020-06-15,0.19038565076060282,8426050743.047891,1150138451.2404819,ripple
2020-06-16,0.19210767925088426,8520123141.714212,1454758196.3784769,ripple
2020-06-17,0.1911280314860965,8470921493.314353,1246601572.7074816,ripple
2020-06-18,0.19317215500214915,8577386518.673258,1319933194.810691,ripple
2020-06-19,0.19041681951138753,8445132213.438693,1163790865.0304394,ripple
2020-06-20,0.1872217853352464,8313481454.272817,1194918136.1065462,ripple
2020-06-21,0.18867538287461827,8365620576.287947,1064702970.5453695,ripple
2020-06-22,0.18540995922524967,8223074113.743773,1015362822.0192441,ripple
2020-06-23,0.19003525021647294,8440336061.247619,1031254003.7220415,ripple
2020-06-24,0.18829237051161374,8350911268.409599,1139321571.8165243,ripple
2020-06-25,0.18392972980810404,8157424802.059575,1180122764.4242494,ripple
2020-06-26,0.18352365517619634,8174313655.851336,1065596334.9274625,ripple
2020-06-27,0.18277971321724198,8147773072.74046,1282600124.6016247,ripple
2020-06-28,0.17589429098928788,7834494705.544174,1203944528.5554078,ripple
2020-06-29,0.1769985457927027,7893165939.317899,1184828112.2307308,ripple
2020-06-30,0.17759720673089446,7910841789.320565,1162669419.6907592,ripple
2020-07-01,0.17570051360531663,7825863681.306612,1042249688.527783,ripple
2020-07-02,0.17673982795801382,7876682374.54288,1164143368.3559296,ripple
2020-07-03,0.175210257774019,7804027232.306131,907150118.059732,ripple
2020-07-04,0.17602967232868488,7844409345.792821,965079482.8005862,ripple
2020-07-05,0.17776145865886417,7927764847.482127,1028972055.3926406,ripple
2020-07-06,0.17718496372331566,7886205457.101266,989670839.2420546,ripple
2020-07-07,0.18838913245133598,8382624840.303058,1449017121.488291,ripple
2020-07-08,0.18482483944539824,8221452519.17162,1118759148.3724747,ripple
2020-07-09,0.20433609878096115,9112910280.659475,1887140940.6239734,ripple
2020-07-10,0.20236856149258253,9043230526.68333,1805510389.2195594,ripple
2020-07-11,0.1987890313083414,8893727516.201387,1271305899.553482,ripple
2020-07-12,0.20141619522058504,9013255810.651312,1148229968.005948,ripple
2020-07-13,0.20084690446497824,8966264523.682837,978263600.5955677,ripple
2020-07-14,0.19860646792657077,8890650610.877533,1295450904.9373937,ripple
2020-07-15,0.19887149161484804,8915032188.42276,1229683954.1416867,ripple
2020-07-16,0.19723002143999407,8838298047.426737,1087859005.570823,ripple
2020-07-17,0.19404640279005098,8697735762.463654,1142507498.2131786,ripple
2020-07-18,0.19426776570870785,8705421339.112036,1006735467.4007933,ripple
2020-07-19,0.19947076313006376,8938710463.140823,977356287.6924582,ripple
2020-07-20,0.19952293195919907,8937948631.520885,1234247613.9802349,ripple
2020-07-21,0.19467002770335812,8723579266.387522,1231350389.8074782,ripple
2020-07-22,0.19905021723545974,8912758866.8116,1211211329.9152627,ripple
2020-07-23,0.20343764059404754,9117327614.133474,1088497490.0178118,ripple
2020-07-24,0.20818695285280153,9317240501.250225,1558970692.8591578,ripple
2020-07-25,0.2042966234637715,9164825016.57929,1451104338.1077611,ripple
2020-07-26,0.21426161557790874,9607904717.300404,1348536567.2629757,ripple
2020-07-27,0.21528330980922147,9655192377.359356,1517041766.201547,ripple
2020-07-28,0.22387632064128649,10031095202.674301,1826151829.5592408,ripple
2020-07-29,0.22995643899629792,10311201250.050516,1862380443.3500698,ripple
2020-07-30,0.2426965515770819,10884642645.428476,2015964293.046442,ripple
2020-07-31,0.24435884316605191,11025956249.094622,1678463250.1292753,ripple
2020-08-01,0.25923265617918223,11629863144.261322,1847648958.4997876,ripple
2020-08-02,0.2913018478979388,13102382209.080418,3150860709.8492293,ripple
2020-08-03,0.28630975029015604,12840645689.037197,4493672388.136328,ripple
2020-08-04,0.31009269952720975,13884633781.743803,3166695299.039239,ripple
2020-08-05,0.3006844248898732,13462388683.522419,2418576841.795307,ripple
2020-08-06,0.3023822645129705,13565668790.998877,1922038117.7264874,ripple
2020-08-07,0.30336700769757885,13609846976.87266,1861387417.2002969,ripple
2020-08-08,0.2938976678070039,13200238136.076149,4636202683.783627,ripple
2020-08-09,0.29388630365412904,13179779923.53841,1988635774.0523977,ripple
2020-08-10,0.28776096348798696,12903150357.63545,1915384481.2994814,ripple
2020-08-11,0.29418889600186643,13205041144.120667,2553724778.5855603,ripple
2020-08-12,0.28398286725502375,12779443008.676954,4975063105.047601,ripple
2020-08-13,0.2823902059280601,12671000194.634298,2427549933.5754943,ripple
2020-08-14,0.29433364365567655,13198440485.89151,2478119401.7520084,ripple
2020-08-15,0.2995466202839251,13455250546.009106,2173076304.2160726,ripple
2020-08-16,0.29931113568183204,13435515076.955982,2605016821.8602157,ripple
2020-08-17,0.3032923477695733,13623503827.413843,2521984969.298177,ripple
2020-08-18,0.3146297531934636,14132765558.945097,3420857738.9387383,ripple
2020-08-19,0.3029762978947723,13616539460.561516,2727046213.8384895,ripple
2020-08-20,0.29012669674711095,13039045107.718191,2493335942.2243185,ripple
2020-08-21,0.29225257818676637,13121088346.449871,2370638516.8312345,ripple
2020-08-22,0.2791806305823162,12559855812.78279,2286851251.474602,ripple
2020-08-23,0.2854389359353903,12828364996.706217,2079080814.4632735,ripple
2020-08-24,0.2851067954158283,12847345400.40493,1854462300.194022,ripple
2020-08-25,0.2889889462508965,12990310946.328604,1854683294.3507082,ripple
2020-08-26,0.277714277220598,12481198829.120821,2090806113.4462192,ripple
2020-08-27,0.27651090847081833,12444058389.73597,1722297777.186539,ripple
2020-08-28,0.2643129566362412,11892725357.024134,2044208784.585677,ripple
2020-08-29,0.2713516293652327,12209429474.405241,1662139152.0528982,ripple
2020-08-30,0.2743044410353674,12327872181.022144,1474071862.2568681,ripple
2020-08-31,0.28231066481099576,12698936383.28671,1797744333.9432154,ripple
2020-09-01,0.2824332033877913,12734844410.00787,1713133363.5142736,ripple
2020-09-02,0.29461882535601464,13354060728.872845,2200424987.252293,ripple
2020-09-03,0.2750951115567203,12382372183.463934,2141694657.2245405,ripple
2020-09-04,0.24528634018368428,11065297518.795168,1905179784.3997455,ripple
2020-09-05,0.25549889572209644,11509605205.140549,2213832554.2559366,ripple
2020-09-06,0.2371246990690675,10673276821.059345,2295524358.51172,ripple
2020-09-07,0.2394869983145511,10779606840.159895,1877164435.4658952,ripple
2020-09-08,0.2419253901835391,10890870593.009487,1999444569.4422069,ripple
2020-09-09,0.23644528243717094,10612102851.321522,1836240274.3074849,ripple
2020-09-10,0.23911660696787632,10762935066.23375,1664634671.0189152,ripple
2020-09-11,0.24300108452596714,10937780219.207964,1707722753.4164515,ripple
2020-09-12,0.24245595533237194,10913243278.057064,1582869715.0586348,ripple
2020-09-13,0.2462457036617809,11065127814.291183,1419186192.1654565,ripple
2020-09-14,0.2423228845096534,10882899642.99869,1590391766.8511598,ripple
2020-09-15,0.24619724094997353,11089299566.068031,1606167309.6798735,ripple
2020-09-16,0.24303385677974093,10924989830.669458,1656784495.1654375,ripple
2020-09-17,0.24721681201776985,11135223431.648582,1770612287.3259656,ripple
2020-09-18,0.25188079438064914,11385313831.484951,2004021133.6144068,ripple
2020-09-19,0.2500861615516868,11264465645.812262,1869517172.4901931,ripple
2020-09-20,0.25188767319648075,11350057025.953384,1705001457.9575903,ripple
2020-09-21,0.24639633759934934,11108885769.40159,1633405640.589034,ripple
2020-09-22,0.23165657547696566,10487928992.66827,2007044758.6876988,ripple
2020-09-23,0.2331628823635652,10492066944.17281,1595971759.2937121,ripple
2020-09-24,0.220603415902742,9962004555.544462,1403281426.5600727,ripple
2020-09-25,0.23269943296881682,10494131135.670378,1649632989.8135304,ripple
2020-09-26,0.24120724878904104,10889835408.523603,1460716986.2118957,ripple
2020-09-27,0.24148169015235318,10890187788.561167,1333243982.283363,ripple
2020-09-28,0.24223482636791577,10923070031.636724,1195058238.2178154,ripple
2020-09-29,0.2417008797939546,10909450364.66475,1470905663.8388202,ripple
2020-09-30,0.24284379123134617,10971187241.150055,1401216766.162057,ripple
2020-10-01,0.2413448305484734,10899063751.06877,1349173492.0133767,ripple
2020-10-02,0.23834728745856992,10764337318.910017,1415368386.555232,ripple
2020-10-03,0.23405931691768309,10556863497.81936,1493443327.1830103,ripple
2020-10-04,0.23280858759018197,10514196298.522305,1145307260.036307,ripple
2020-10-05,0.24798473904593277,11199587834.605822,1473868105.1706815,ripple
2020-10-06,0.2502197326334,11307554311.79234,1595356340.6613643,ripple
2020-10-07,0.24537989393058346,11084643136.206514,2034209028.9786022,ripple
2020-10-08,0.24828740607847744,11218818700.668955,1492371196.0073524,ripple
2020-10-09,0.2510242903592255,11334024210.08485,1472564328.7716405,ripple
2020-10-10,0.2532068473668065,11430599247.425383,1554527896.585378,ripple
2020-10-11,0.25419498847657096,11480057649.969584,1490278457.418809,ripple
2020-10-12,0.2551648551764613,11528592963.20647,1296567088.11271,ripple
2020-10-13,0.25600889580827507,11547933259.808218,1604712335.9012508,ripple
2020-10-14,0.2560156485194728,11579458886.39285,1614693932.0923936,ripple
2020-10-15,0.2496029200412671,11289545967.208305,1443292568.1826408,ripple
2020-10-16,0.24566060392770817,11112767380.445564,1255528005.873619,ripple
2020-10-17,0.24008484211029915,10874858493.814573,1284609568.4313276,ripple
2020-10-18,0.24089456466337247,10900012046.55129,1001465502.6832975,ripple
2020-10-19,0.2423149793877639,10954294383.128601,1091102779.5805285,ripple
2020-10-20,0.24607410414943875,11127972262.118706,1123099540.009736,ripple
2020-10-21,0.24348868191330514,11010364585.952297,1058484216.1747323,ripple
2020-10-22,0.25074143136061766,11329214560.353268,1488427410.241125,ripple
2020-10-23,0.2565068816779679,11608695449.016638,1809225301.7491198,ripple
2020-10-24,0.25459575935136547,11528694804.751501,1377767246.4234743,ripple
2020-10-25,0.25607692145127053,11583185134.49128,1065720691.8801731,ripple
2020-10-26,0.2528741516061227,11437584758.527473,986772444.8715435,ripple
2020-10-27,0.24857321838858923,11251937997.81557,1502596188.4010634,ripple
2020-10-28,0.25261267174415025,11442642257.775915,1466043827.7495875,ripple
2020-10-29,0.2461502127664269,11130573950.231762,1558391750.3345783,ripple
2020-10-30,0.24228689266556752,10984724881.899355,1445411416.5274038,ripple
2020-10-31,0.23861386233985746,10810777275.29966,1536363578.5097647,ripple
2020-11-01,0.23964967955674707,10856481131.012754,1338496256.239028,ripple
2020-11-02,0.23959737006119536,10850086644.81099,1192228486.9881938,ripple
2020-11-03,0.2354071291310812,10658907925.256021,1505085410.319655,ripple
2020-11-04,0.23945068188190569,10825564613.24112,1872205676.4893262,ripple
2020-11-05,0.23731496749607678,10743521737.795147,1835277991.8163948,ripple
2020-11-06,0.24551217214077564,11124604142.737074,2015568105.5288682,ripple
2020-11-07,0.25790509860171873,11704359403.324839,2223426440.8685336,ripple
2020-11-08,0.24895241737553578,11317038198.801226,2200117588.315933,ripple
2020-11-09,0.2536826612170206,11505066439.712793,1608358807.3372793,ripple
2020-11-10,0.2507418820679295,11352430154.034582,2036407256.192724,ripple
2020-11-11,0.25358971624621984,11490781189.881498,2283102329.2928214,ripple
2020-11-12,0.2558078141731928,11581743651.842678,1850729923.863295,ripple
2020-11-13,0.2544774022814587,11568349653.60645,1630173241.0836065,ripple
2020-11-14,0.2648847398933393,11967905201.744621,1990257295.6645842,ripple
2020-11-15,0.26855016993655373,12168486548.547995,2758537841.0898294,ripple
2020-11-16,0.2697450913919404,12225964205.426842,2253509325.842203,ripple
2020-11-17,0.2872437054360881,13020227238.11232,2619354064.0371037,ripple
2020-11-18,0.3021307416235462,13699226052.693602,3708626433.3566875,ripple
2020-11-19,0.29414452016877635,13333028438.790695,3536858599.256962,ripple
2020-11-20,0.30296022474478607,13688238714.07078,3299823590.057705,ripple
2020-11-21,0.3277601704282896,14856763848.314428,4031626953.711598,ripple
2020-11-22,0.46054586530497443,20875694423.800144,11568110626.132616,ripple
2020-11-23,0.4440995477248506,20263167572.455383,13267899387.434443,ripple
2020-11-24,0.6120580566284565,27755744126.98821,16337857185.588816,ripple
